CMPLNT_NUM,CMPLNT_FR_DT,CMPLNT_FR_TM,CMPLNT_TO_DT,CMPLNT_TO_TM,ADDR_PCT_CD,RPT_DT,KY_CD,OFNS_DESC,PD_CD,PD_DESC,CRM_ATPT_CPTD_CD,LAW_CAT_CD,BORO_NM,LOC_OF_OCCUR_DESC,PREM_TYP_DESC,JURIS_DESC,JURISDICTION_CODE,PARKS_NM,HADEVELOPT,HOUSING_PSA,X_COORD_CD,Y_COORD_CD,SUSP_AGE_GROUP,SUSP_RACE,SUSP_SEX,TRANSIT_DISTRICT,Latitude,Longitude,Lat_Lon,PATROL_BORO,STATION_NAME,VIC_AGE_GROUP,VIC_RACE,VIC_SEX
608400068,08/02/2010,09:00:00,,,109,09/14/2010,109,GRAND LARCENY,403,"LARCENY,GRAND BY BANK ACCT COMPROMISE-REPRODUCED CHECK",COMPLETED,FELONY,QUEENS,INSIDE,BANK,N.Y. POLICE DEPT,0,NA,,NA,1033738,213559,,,,,40.752716399,-73.821383953,"(40.752716399, -73.821383953)",PATROL BORO QUEENS NORTH,,,UNKNOWN,D
633412081,09/28/2007,21:00:00,,,48,09/29/2007,109,GRAND LARCENY,421,"LARCENY,GRAND FROM VEHICLE/MOTORCYCLE",COMPLETED,FELONY,BRONX,FRONT OF,STREET,N.Y. POLICE DEPT,0,NA,,NA,1018128,246239,,,,,40.842487614,-73.877560315,"(40.842487614, -73.877560315)",PATROL BORO BRONX,,,UNKNOWN,F
473824674,06/10/2010,20:30:00,06/10/2010,20:40:00,114,06/10/2010,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,QUEENS,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,NA,,NA,1007534,218157,,WHITE,F,,40.765444555,-73.915946278,"(40.765444555, -73.915946278)",PATROL BORO QUEENS NORTH,,25-44,ASIAN / PACIFIC ISLANDER,F
687320194,10/02/2008,08:14:00,10/02/2008,08:15:00,44,10/02/2008,235,DANGEROUS DRUGS,567,"MARIJUANA, POSSESSION 4 & 5",COMPLETED,MISDEMEANOR,BRONX,,STREET,N.Y. POLICE DEPT,0,NA,,NA,1003591,242274,,,,,40.831648643,-73.93011103,"(40.831648643, -73.93011103)",PATROL BORO BRONX,,,UNKNOWN,E
484700377,12/10/2010,00:00:00,12/10/2010,00:05:00,106,12/10/2010,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,QUEENS,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,NA,,NA,1029641,180918,25-44,ASIAN / PACIFIC ISLANDER,M,,40.663146701,-73.836391295,"(40.663146701, -73.836391295)",PATROL BORO QUEENS SOUTH,,25-44,ASIAN / PACIFIC ISLANDER,F
513529089,11/28/2009,22:00:00,11/30/2009,09:00:00,102,12/10/2009,110,GRAND LARCENY OF MOTOR VEHICLE,441,"LARCENY,GRAND OF AUTO",COMPLETED,FELONY,QUEENS,FRONT OF,STREET,N.Y. POLICE DEPT,0,NA,,NA,1032083,191815,,,,,40.693043594,-73.827511879,"(40.693043594, -73.827511879)",PATROL BORO QUEENS SOUTH,,18-24,WHITE HISPANIC,F
215257678,03/21/2010,15:45:00,03/21/2010,16:00:00,13,03/21/2010,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,MANHATTAN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,NA,,NA,986358,211072,,,,,40.746028438,-73.992393794,"(40.746028438, -73.992393794)",PATROL BORO MAN SOUTH,,45-64,UNKNOWN,M
245711386,02/20/2007,01:30:00,02/20/2007,03:30:00,66,02/20/2007,110,GRAND LARCENY OF MOTOR VEHICLE,441,"LARCENY,GRAND OF AUTO",COMPLETED,FELONY,BROOKLYN,OPPOSITE OF,STREET,N.Y. POLICE DEPT,0,NA,,NA,982457,170123,,,,,40.633632922,-74.006461381,"(40.633632922, -74.006461381)",PATROL BORO BKLYN SOUTH,,18-24,ASIAN / PACIFIC ISLANDER,M
705346454,12/04/2011,18:00:00,,,40,12/05/2011,578,HARRASSMENT 2,637,"HARASSMENT,SUBD 1,CIVILIAN",COMPLETED,VIOLATION,BRONX,FRONT OF,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,NA,,NA,1006853,233369,25-44,WHITE HISPANIC,M,,40.807199186,-73.918353502,"(40.807199186, -73.918353502)",PATROL BORO BRONX,,25-44,WHITE HISPANIC,F
937553588,11/26/2008,15:30:00,11/26/2008,15:35:00,7,11/26/2008,236,DANGEROUS WEAPONS,782,"WEAPONS, POSSESSION, ETC",COMPLETED,MISDEMEANOR,MANHATTAN,REAR OF,STREET,N.Y. POLICE DEPT,0,NA,,NA,987449,200884,,,,,40.718064545,-73.988461277,"(40.718064545, -73.988461277)",PATROL BORO MAN SOUTH,,,UNKNOWN,E
629437167,04/30/2010,01:30:00,04/30/2010,01:35:00,68,04/30/2010,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,NA,,NA,974025,163800,,WHITE,F,,40.616271889,-74.036831166,"(40.616271889, -74.036831166)",PATROL BORO BKLYN SOUTH,,25-44,WHITE,F
964203260,08/17/2007,12:00:00,08/17/2007,19:00:00,14,08/24/2007,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,MANHATTAN,INSIDE,COMMERCIAL BUILDING,N.Y. POLICE DEPT,0,NA,,NA,987955,213471,,,,,40.752612565,-73.986628988,"(40.752612565, -73.986628988)",PATROL BORO MAN SOUTH,,45-64,ASIAN / PACIFIC ISLANDER,F
954309284,06/04/2010,08:25:00,06/04/2010,08:30:00,100,06/04/2010,348,VEHICLE AND TRAFFIC LAWS,916,LEAVING SCENE-ACCIDENT-PERSONA,COMPLETED,MISDEMEANOR,QUEENS,,STREET,N.Y. POLICE DEPT,0,NA,,NA,1030201,150833,,,,,40.580566904,-73.834577581,"(40.580566904, -73.834577581)",PATROL BORO QUEENS SOUTH,,<18,WHITE,F
507037537,07/12/2008,01:05:00,,,109,07/12/2008,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,QUEENS,FRONT OF,OPEN AREAS (OPEN LOTS),N.Y. POLICE DEPT,0,NA,,NA,1034098,218062,,UNKNOWN,M,,40.765073936,-73.820051219,"(40.765073936, -73.820051219)",PATROL BORO QUEENS NORTH,,25-44,WHITE HISPANIC,M
243475905,02/04/2006,22:00:00,,,105,02/05/2006,341,PETIT LARCENY,321,"LARCENY,PETIT FROM AUTO",COMPLETED,MISDEMEANOR,QUEENS,FRONT OF,STREET,N.Y. POLICE DEPT,0,NA,,NA,1059950,212969,,,,,40.750911456,-73.726783889,"(40.750911456, -73.726783889)",PATROL BORO QUEENS SOUTH,,25-44,WHITE,M
465373814,06/06/2008,20:30:00,06/06/2008,21:45:00,70,06/07/2008,235,DANGEROUS DRUGS,569,"MARIJUANA, SALE 4 & 5",COMPLETED,MISDEMEANOR,BROOKLYN,,STREET,N.Y. POLICE DEPT,0,NA,,NA,995572,174681,,,,,40.646136605,-73.959202147,"(40.646136605, -73.959202147)",PATROL BORO BKLYN SOUTH,,,UNKNOWN,E
409875987,06/30/2007,11:05:00,06/30/2007,11:06:00,67,06/30/2007,344,ASSAULT 3 & RELATED OFFENSES,113,"MENACING,UNCLASSIFIED",COMPLETED,MISDEMEANOR,BROOKLYN,,STREET,N.Y. POLICE DEPT,0,NA,,NA,1000537,164299,,BLACK,M,,40.617632474,-73.941335622,"(40.617632474, -73.941335622)",PATROL BORO BKLYN SOUTH,,18-24,BLACK,F
719275177,11/12/2006,15:00:00,11/12/2006,15:20:00,120,11/13/2006,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,STATEN ISLAND,,GAS STATION,N.Y. POLICE DEPT,0,NA,,NA,937478,165773,,BLACK,M,,40.621569799,-74.168484344,"(40.621569799, -74.168484344)",PATROL BORO STATEN ISLAND,,,UNKNOWN,M
525279921,03/14/2007,17:02:00,03/16/2007,11:30:00,112,03/16/2007,361,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,QUEENS,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,NA,,NA,1024259,203076,,UNKNOWN,,,40.723991165,-73.855658871,"(40.723991165, -73.855658871)",PATROL BORO QUEENS NORTH,,45-64,WHITE,M
284668573,09/02/2008,18:00:00,09/02/2008,18:10:00,109,09/02/2008,105,ROBBERY,397,"ROBBERY,OPEN AREA UNCLASSIFIED",COMPLETED,FELONY,QUEENS,,PARK/PLAYGROUND,N.Y. POLICE DEPT,0,NA,,NA,1036257,216633,,WHITE HISPANIC,M,,40.76113927,-73.812268353,"(40.76113927, -73.812268353)",PATROL BORO QUEENS NORTH,,18-24,WHITE HISPANIC,M
502697450,10/25/2010,20:30:00,10/26/2010,10:15:00,44,10/26/2010,341,PETIT LARCENY,321,"LARCENY,PETIT FROM AUTO",COMPLETED,MISDEMEANOR,BRONX,FRONT OF,STREET,N.Y. POLICE DEPT,0,NA,,NA,1004119,243505,,,,,40.835026211,-73.928199411,"(40.835026211, -73.928199411)",PATROL BORO BRONX,,45-64,BLACK,F
560298104,03/21/2009,14:00:00,03/21/2009,15:00:00,105,03/21/2009,351,CRIMINAL MISCHIEF & RELATED OF,254,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,QUEENS,INSIDE,STREET,N.Y. POLICE DEPT,0,NA,,NA,1047011,182194,,UNKNOWN,,,40.666542943,-73.773770146,"(40.666542943, -73.773770146)",PATROL BORO QUEENS SOUTH,,25-44,WHITE,F
760659189,03/05/2010,07:45:00,03/05/2010,08:30:00,19,03/05/2010,109,GRAND LARCENY,419,"LARCENY,GRAND FROM PERSON,UNCL",COMPLETED,FELONY,MANHATTAN,,TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,NA,,NA,996551,223272,,,,4,40.779505997,-73.955585504,"(40.779505997, -73.955585504)",PATROL BORO MAN NORTH,86 STREET,45-64,WHITE,F
161596634,01/29/2007,09:30:00,02/01/2007,14:40:00,114,02/02/2007,361,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,QUEENS,INSIDE,RESIDENCE - PUBLIC HOUSING,N.Y. HOUSING POLICE,2,NA,ASTORIA,1193,1002600,220917,,UNKNOWN,M,,40.773031654,-73.933750461,"(40.773031654, -73.933750461)",PATROL BORO QUEENS NORTH,,45-64,ASIAN / PACIFIC ISLANDER,F
560585198,09/22/2006,15:15:00,09/22/2006,15:30:00,75,09/25/2006,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,BROOKLYN,,STREET,N.Y. TRANSIT POLICE,1,NA,,NA,1013646,181481,,UNKNOWN,M,32,40.66475956,-73.894042144,"(40.66475956, -73.894042144)",PATROL BORO BKLYN NORTH,PENNSYLVANIA AVENUE,<18,BLACK,M
882116734,11/01/2008,13:15:00,11/01/2008,19:30:00,42,11/01/2008,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,BRONX,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,NA,,NA,1011212,239518,,UNKNOWN,,,40.824064237,-73.902582965,"(40.824064237, -73.902582965)",PATROL BORO BRONX,,25-44,BLACK,F
283840760,01/30/2007,09:00:00,,,40,01/30/2007,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,BRONX,INSIDE,PUBLIC SCHOOL,N.Y. POLICE DEPT,0,NA,,NA,1009213,234813,,BLACK,F,,40.811156213,-73.909823201,"(40.811156213, -73.909823201)",PATROL BORO BRONX,,18-24,WHITE HISPANIC,M
871206877,07/06/2009,22:55:00,07/06/2009,23:02:00,33,07/06/2009,235,DANGEROUS DRUGS,567,"MARIJUANA, POSSESSION 4 & 5",COMPLETED,MISDEMEANOR,MANHATTAN,FRONT OF,STREET,N.Y. POLICE DEPT,0,NA,,NA,999822,244165,,,,,40.836846341,-73.943726253,"(40.836846341, -73.943726253)",PATROL BORO MAN NORTH,,,UNKNOWN,E
838947341,08/14/2009,18:00:00,08/15/2009,12:00:00,61,08/15/2009,109,GRAND LARCENY,421,"LARCENY,GRAND FROM VEHICLE/MOTORCYCLE",COMPLETED,FELONY,BROOKLYN,FRONT OF,STREET,N.Y. POLICE DEPT,0,NA,,NA,998371,160791,,,,,40.608007454,-73.949144893,"(40.608007454, -73.949144893)",PATROL BORO BKLYN SOUTH,,45-64,UNKNOWN,M
230840317,09/24/2007,00:50:00,09/24/2007,01:24:00,47,09/24/2007,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,BRONX,FRONT OF,STREET,N.Y. POLICE DEPT,0,NA,,NA,1022430,267180,,,,,40.899946633,-73.861892821,"(40.899946633, -73.861892821)",PATROL BORO BRONX,,25-44,BLACK,F
192001224,01/07/2007,04:00:00,,,13,01/07/2007,351,CRIMINAL MISCHIEF & RELATED OF,254,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,MANHATTAN,FRONT OF,STREET,N.Y. POLICE DEPT,0,NA,,NA,987992,210462,,,,,40.7443536,-73.986497118,"(40.7443536, -73.986497118)",PATROL BORO MAN SOUTH,,18-24,WHITE,M
550757852,12/25/2008,17:00:00,12/25/2008,21:30:00,70,12/25/2008,107,BURGLARY,213,"BURGLARY,COMMERCIAL,NIGHT",COMPLETED,FELONY,BROOKLYN,INSIDE,TELECOMM. STORE,N.Y. POLICE DEPT,0,NA,,NA,998007,170790,,,,,40.635453196,-73.950435458,"(40.635453196, -73.950435458)",PATROL BORO BKLYN SOUTH,,,UNKNOWN,D
871207717,12/26/2007,18:00:00,12/26/2007,18:05:00,60,12/27/2007,361,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,RESIDENCE - PUBLIC HOUSING,N.Y. HOUSING POLICE,2,NA,,38621,985897,148507,,BLACK,M,,40.574301425,-73.994072789,"(40.574301425, -73.994072789)",PATROL BORO BKLYN SOUTH,,45-64,BLACK,F
786890425,10/07/2009,23:25:00,10/07/2009,23:29:00,28,10/07/2009,126,MISCELLANEOUS PENAL LAW,760,"BRIBERY,PUBLIC ADMINISTRATION",COMPLETED,FELONY,MANHATTAN,,STREET,N.Y. POLICE DEPT,0,NA,,NA,996470,232106,,,,,40.80375306,-73.955861904,"(40.80375306, -73.955861904)",PATROL BORO MAN NORTH,,,UNKNOWN,E
626203041,04/19/2008,08:00:00,04/19/2008,09:00:00,73,04/28/2008,359,OFFENSES AGAINST PUBLIC ADMINI,749,VIOLATION OF ORDER OF PROTECTI,COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,NA,,NA,1008978,187961,25-44,BLACK,M,,40.682559966,-73.910844389,"(40.682559966, -73.910844389)",PATROL BORO BKLYN NORTH,,25-44,BLACK,F
799270806,12/14/2010,15:55:00,,,44,12/14/2010,235,DANGEROUS DRUGS,567,"MARIJUANA, POSSESSION 4 & 5",COMPLETED,MISDEMEANOR,BRONX,,STREET,N.Y. POLICE DEPT,0,NA,,NA,1006049,243075,,,,,40.833841433,-73.921226231,"(40.833841433, -73.921226231)",PATROL BORO BRONX,,,UNKNOWN,E
670878121,11/19/2008,10:00:00,,,43,11/19/2008,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,BRONX,INSIDE,RESIDENCE - PUBLIC HOUSING,N.Y. HOUSING POLICE,2,NA,1471 WATSON AVENUE,870,1017215,240131,,BLACK,F,,40.825726384,-73.880890073,"(40.825726384, -73.880890073)",PATROL BORO BRONX,,25-44,BLACK,F
255320435,01/02/2007,22:00:00,,,9,01/03/2007,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",ATTEMPTED,VIOLATION,MANHATTAN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,NA,,NA,988484,205423,,UNKNOWN,M,,40.730522568,-73.984724732,"(40.730522568, -73.984724732)",PATROL BORO MAN SOUTH,,65+,WHITE,M
513498244,07/20/2006,09:00:00,07/20/2006,10:30:00,108,07/20/2006,341,PETIT LARCENY,321,"LARCENY,PETIT FROM AUTO",COMPLETED,MISDEMEANOR,QUEENS,REAR OF,STREET,N.Y. POLICE DEPT,0,NA,,NA,1004126,209007,,,,,40.740338446,-73.928276187,"(40.740338446, -73.928276187)",PATROL BORO QUEENS NORTH,,25-44,BLACK,M
523773936,10/13/2009,02:10:00,10/13/2009,02:30:00,46,10/13/2009,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,BRONX,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,NA,,NA,1010352,247469,,,,,40.84589001,-73.905659355,"(40.84589001, -73.905659355)",PATROL BORO BRONX,,25-44,WHITE HISPANIC,F
100236694,10/16/2010,04:30:00,,,46,10/16/2010,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,BRONX,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,NA,,NA,1009070,248694,25-44,BLACK,M,,40.849255969,-73.910288431,"(40.849255969, -73.910288431)",PATROL BORO BRONX,,25-44,BLACK,F
788730088,08/06/2008,12:15:00,08/06/2008,12:21:00,45,08/06/2008,348,VEHICLE AND TRAFFIC LAWS,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",COMPLETED,MISDEMEANOR,BRONX,,STREET,N.Y. POLICE DEPT,0,NA,,NA,1031748,242912,,,,,40.833293226,-73.828358873,"(40.833293226, -73.828358873)",PATROL BORO BRONX,,,UNKNOWN,E
913508558,07/31/2010,20:00:00,,,48,07/31/2010,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,BRONX,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,NA,,NA,1019271,245341,,,,,40.840018409,-73.873434004,"(40.840018409, -73.873434004)",PATROL BORO BRONX,,25-44,BLACK,F
635678156,12/12/2007,09:30:00,12/12/2007,10:00:00,43,12/12/2007,341,PETIT LARCENY,357,"LARCENY,PETIT OF VEHICLE ACCES",COMPLETED,MISDEMEANOR,BRONX,REAR OF,RESIDENCE - PUBLIC HOUSING,N.Y. HOUSING POLICE,2,NA,MONROE,911,1021543,239271,,,,,40.823348717,-73.865256652,"(40.823348717, -73.865256652)",PATROL BORO BRONX,,25-44,UNKNOWN,M
901924707,03/07/2008,23:30:00,,,33,03/08/2008,121,CRIMINAL MISCHIEF & RELATED OF,267,"MISCHIEF, CRIMINAL 3 & 2, OF M",COMPLETED,FELONY,MANHATTAN,FRONT OF,STREET,N.Y. POLICE DEPT,0,NA,,NA,998414,243640,,,,,40.835407739,-73.948815692,"(40.835407739, -73.948815692)",PATROL BORO MAN NORTH,,45-64,WHITE HISPANIC,M
837627697,08/07/2009,19:00:00,08/08/2009,04:00:00,107,08/08/2009,110,GRAND LARCENY OF MOTOR VEHICLE,451,"LARCENY,GRAND OF MOTORCYCLE",COMPLETED,FELONY,QUEENS,,STREET,N.Y. POLICE DEPT,0,NA,,NA,1040698,197844,,,,,40.709540992,-73.796395081,"(40.709540992, -73.796395081)",PATROL BORO QUEENS SOUTH,,25-44,BLACK,M
210503306,07/07/2006,22:30:00,,,48,07/09/2006,578,HARRASSMENT 2,637,"HARASSMENT,SUBD 1,CIVILIAN",COMPLETED,VIOLATION,BRONX,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,NA,,NA,1016871,247292,,WHITE HISPANIC,M,,40.845382521,-73.88209821,"(40.845382521, -73.88209821)",PATROL BORO BRONX,,25-44,WHITE HISPANIC,M
175652635,07/04/2011,11:45:00,07/04/2011,11:50:00,100,07/04/2011,126,MISCELLANEOUS PENAL LAW,198,CRIMINAL CONTEMPT 1,COMPLETED,FELONY,QUEENS,INSIDE,CHAIN STORE,N.Y. POLICE DEPT,0,NA,,NA,1040110,154206,25-44,WHITE HISPANIC,M,,40.589768197,-73.798877359,"(40.589768197, -73.798877359)",PATROL BORO QUEENS SOUTH,,25-44,BLACK HISPANIC,M
138264931,11/15/2008,14:30:00,11/15/2008,14:35:00,30,12/04/2008,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,MANHATTAN,,STREET,N.Y. POLICE DEPT,0,NA,,NA,999012,240409,,UNKNOWN,M,,40.826538591,-73.946661753,"(40.826538591, -73.946661753)",PATROL BORO MAN NORTH,,25-44,WHITE HISPANIC,M
623044330,09/13/2009,00:01:00,09/13/2009,00:20:00,100,09/13/2009,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,QUEENS,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,NA,,NA,1040845,155714,45-64,BLACK,F,,40.593902682,-73.796218369,"(40.593902682, -73.796218369)",PATROL BORO QUEENS SOUTH,,<18,BLACK,F
872991907,01/27/2010,11:00:00,01/27/2010,19:00:00,113,02/05/2010,109,GRAND LARCENY,413,"LARCENY,GRAND BY FALSE PROMISE",COMPLETED,FELONY,QUEENS,FRONT OF,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,NA,,NA,1052649,191506,,BLACK,M,,40.692060416,-73.753352733,"(40.692060416, -73.753352733)",PATROL BORO QUEENS SOUTH,,25-44,BLACK,F
666818305,09/07/2007,00:01:00,01/14/2008,14:00:00,69,01/14/2008,109,GRAND LARCENY,438,"LARCENY,GRAND FROM BUILDING (NON-RESIDENCE) UNATTENDED",COMPLETED,FELONY,BROOKLYN,INSIDE,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,NA,,NA,1011252,173516,,,,,40.642905008,-73.902703312,"(40.642905008, -73.902703312)",PATROL BORO BKLYN SOUTH,,45-64,BLACK,F
882760097,08/02/2006,06:45:00,08/05/2006,08:30:00,77,08/05/2006,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,NA,,NA,999689,185633,,,,,40.676191208,-73.944341295,"(40.676191208, -73.944341295)",PATROL BORO BKLYN NORTH,,25-44,BLACK,F
131266991,02/11/2007,02:00:00,04/12/2007,08:30:00,108,04/12/2007,360,,649,FALSE REPORT UNCLASSIFIED,COMPLETED,MISDEMEANOR,QUEENS,FRONT OF,STREET,N.Y. POLICE DEPT,0,NA,,NA,1012294,210629,,,,,40.744768302,-73.898794104,"(40.744768302, -73.898794104)",PATROL BORO QUEENS NORTH,,,UNKNOWN,E
716839764,02/19/2006,04:00:00,02/19/2006,07:30:00,122,02/26/2006,104,RAPE,157,RAPE 1,COMPLETED,FELONY,STATEN ISLAND,INSIDE,HOTEL/MOTEL,N.Y. POLICE DEPT,0,NA,,NA,954943,148360,,WHITE,M,,40.573849649,-74.105496156,"(40.573849649, -74.105496156)",PATROL BORO STATEN ISLAND,,18-24,WHITE,F
242434567,06/16/2008,09:00:00,06/20/2008,11:30:00,70,06/20/2008,126,MISCELLANEOUS PENAL LAW,198,CRIMINAL CONTEMPT 1,COMPLETED,FELONY,BROOKLYN,INSIDE,OTHER,N.Y. POLICE DEPT,0,NA,,NA,996119,169881,25-44,BLACK,M,,40.632960914,-73.957239453,"(40.632960914, -73.957239453)",PATROL BORO BKLYN SOUTH,,18-24,BLACK,F
749666630,11/23/2007,01:36:00,11/23/2007,08:15:00,104,11/23/2007,121,CRIMINAL MISCHIEF & RELATED OF,269,"MISCHIEF,CRIMINAL,    UNCL 2ND",COMPLETED,FELONY,QUEENS,INSIDE,TRANSIT FACILITY (OTHER),N.Y. POLICE DEPT,0,NA,,NA,1012859,196597,,,,,40.70625208,-73.89681474,"(40.70625208, -73.89681474)",PATROL BORO QUEENS NORTH,,,UNKNOWN,E
203903891,10/04/2009,05:40:00,10/04/2009,10:30:00,107,10/04/2009,341,PETIT LARCENY,321,"LARCENY,PETIT FROM AUTO",COMPLETED,MISDEMEANOR,QUEENS,FRONT OF,STREET,N.Y. POLICE DEPT,0,NA,,NA,1046465,206872,,UNKNOWN,U,,40.734281923,-73.775510308,"(40.734281923, -73.775510308)",PATROL BORO QUEENS SOUTH,,18-24,WHITE,M
838490089,11/21/2006,11:00:00,11/21/2006,12:00:00,10,11/21/2006,109,GRAND LARCENY,438,"LARCENY,GRAND FROM BUILDING (NON-RESIDENCE) UNATTENDED",COMPLETED,FELONY,MANHATTAN,INSIDE,COMMERCIAL BUILDING,N.Y. POLICE DEPT,0,NA,,NA,983130,212860,,,,,40.750936228,-74.004043765,"(40.750936228, -74.004043765)",PATROL BORO MAN SOUTH,,25-44,WHITE,M
645172690,07/12/2010,10:55:00,07/12/2010,11:00:00,77,07/16/2010,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,BROOKLYN,,PARK/PLAYGROUND,N.Y. POLICE DEPT,0,NA,,NA,1004928,181897,,BLACK,F,,40.66592604,-73.925465301,"(40.66592604, -73.925465301)",PATROL BORO BKLYN NORTH,,25-44,BLACK,M
400945440,01/19/2010,00:20:00,,,73,01/19/2010,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,BROOKLYN,REAR OF,STREET,N.Y. POLICE DEPT,0,NA,,NA,1009371,186101,18-24,BLACK,F,,40.677453583,-73.909434359,"(40.677453583, -73.909434359)",PATROL BORO BKLYN NORTH,,25-44,BLACK,M
522295981,04/27/2010,18:20:00,04/27/2010,19:20:00,108,04/27/2010,233,SEX CRIMES,681,"CHILD, ENDANGERING WELFARE",COMPLETED,MISDEMEANOR,QUEENS,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,NA,,NA,996793,210001,,,,,40.743080168,-73.954736461,"(40.743080168, -73.954736461)",PATROL BORO QUEENS NORTH,,,UNKNOWN,E
942929351,02/15/2006,11:00:00,,,43,06/15/2006,341,PETIT LARCENY,349,"LARCENY,PETIT OF LICENSE PLATE",COMPLETED,MISDEMEANOR,BRONX,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,NA,,NA,1017568,238898,,BLACK,,,40.822340826,-73.879620713,"(40.822340826, -73.879620713)",PATROL BORO BRONX,,45-64,BLACK,M
653961231,03/22/2006,05:38:00,03/22/2006,05:40:00,48,03/22/2006,235,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSI",COMPLETED,MISDEMEANOR,BRONX,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,NA,,NA,1015823,245900,,,,,40.841565701,-73.885892583,"(40.841565701, -73.885892583)",PATROL BORO BRONX,,,UNKNOWN,E
